id	type	modified	language	rights	rightsHolder	bibliographicCitation	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	dataGeneralizations	occurrenceID	catalogNumber	recordedBy	associatedReferences	eventDate	continent	country	countryCode	verbatimLocality	verbatimCoordinates	verbatimCoordinateSystem	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	scientificName	kingdom	taxonRank	scientificNameAuthorship	nomenclaturalCode
INBO:FLORA:00002666	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00002666	00002666	Bert Maes;Chris Rövekamp	Inv. Autochtone bomen en struiken	1997-08-01/1997-08-31	Europe	BELGIUM	BE	Nr. Opname 97082001, inheems karakter b, tansley 1, 1 ex. Oudenaarde, Ename, Bos t’ Ename	e3-21-33	IFBL 1km	50.84419	3.63776	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
INBO:FLORA:00002667	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00002667	00002667	Guido Tack;Paul Van den Bremt	Streeplijst IFFB. Mod. 1973	1985-04-01/1985-09-30	Europe	BELGIUM	BE	Oudenaarde/Ename/Mater/Volkegem	e3-21-33	IFBL 1km	50.84419	3.63776	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
INBO:FLORA:00002668	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00002668	00002668	Marie-Christine Gottigny	losse waarneming	1990-01-01/1990-12-31	Europe	BELGIUM	BE		e3-21-34	IFBL 1km	50.84428	3.65196	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
INBO:FLORA:00002669	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00002669	00002669	Marijke Creveld	Inv. Autochtone bomen en struiken	1998-09-01/1998-09-30	Europe	BELGIUM	BE	Nr. Opname 98091706, inheems karakter a/b, tansley 2, 8 ex. Oudenaarde, Mater, Natendries	e3-21-34	IFBL 1km	50.84428	3.65196	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
INBO:FLORA:00002670	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00002670	00002670	Marijke Creveld	Inv. Autochtone bomen en struiken	1998-09-01/1998-09-30	Europe	BELGIUM	BE	Nr. Opname 98091605, inheems karakter a/b, tansley 2, 5 ex. Oudenaarde, Mater, Bruul	e3-21-42	IFBL 1km	50.85344	3.68023	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
INBO:FLORA:00002671	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00002671	00002671	Karel De Waele; Plantenwerkgroep Wielewaal Schelde-Leie	Streeplijst flower 1995	1999-09-01/1999-09-30	Europe	BELGIUM	BE		e3-21-43	IFBL 1km	50.84437	3.66616	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
INBO:FLORA:00002672	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00002672	00002672	Marijke Creveld	Inv. Autochtone bomen en struiken	1998-09-01/1998-09-30	Europe	BELGIUM	BE	Nr. Opname 98091703, inheems karakter a/b, tansley 1, 3 ex. Oudenaarde, Mater, Tissenhove	e3-21-42	IFBL 1km	50.85344	3.68023	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
INBO:FLORA:00002673	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00002673	00002673	Marie-Christine Gottigny	losse waarneming	1990-01-01/1990-12-31	Europe	BELGIUM	BE		e3-21-43	IFBL 1km	50.84437	3.66616	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
INBO:FLORA:00002674	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00002674	00002674	Marijke Creveld	Inv. Autochtone bomen en struiken	1998-09-01/1998-09-30	Europe	BELGIUM	BE	Nr. Opname 98091607, inheems karakter a/b, tansley 3, 11 ex. Oudenaarde, Mater, Tissenhove	e3-21-44	IFBL 1km	50.84445	3.68036	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
INBO:FLORA:00002675	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00002675	00002675	Plantenwerkgroep Wielewaal Schelde-Leie	Streeplijst flower 1995	1997-09-01/1997-09-30	Europe	BELGIUM	BE		e3-21-44	IFBL 1km	50.84445	3.68036	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
INBO:FLORA:00002676	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00002676	00002676	Karel De Waele	Streeplijst flower 1995	1997-05-01/1997-05-31	Europe	BELGIUM	BE		e3-22-34	IFBL 1km	50.84461	3.70875	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
INBO:FLORA:00002677	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00002677	00002677	Marijke Creveld	Inv. Autochtone bomen en struiken	1998-09-01/1998-09-30	Europe	BELGIUM	BE	Nr. Opname 98091806, inheems karakter a/b, tansley 2, 5 ex. Zwalm, Sint-Blasius-Boekel, Calderberg	e3-22-32	IFBL 1km	50.85360	3.70863	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
INBO:FLORA:00002678	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00002678	00002678	Koen Verhoeyen; Plantenwerkgroep Wielewaal Zwalmvallei	Streeplijst flower 1995	1999-07-01/1999-07-31	Europe	BELGIUM	BE		e3-22-34	IFBL 1km	50.84461	3.70875	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
INBO:FLORA:00002679	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00002679	00002679	Karel De Waele	Streeplijst IFFB. Mod. 1973	1978-04-01/1978-06-30	Europe	BELGIUM	BE		e3-22-44	IFBL 1km	50.84477	3.73714	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
INBO:FLORA:00002680	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00002680	00002680	Marijke Creveld	Inv. Autochtone bomen en struiken	1998-09-01/1998-09-30	Europe	BELGIUM	BE	Nr. Opname 98091701, inheems karakter a/b, tansley 3, 6 ex. Horebeke, Horebeke, Rokegem	e3-22-33	IFBL 1km	50.84453	3.69456	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
INBO:FLORA:00002681	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00002681	00002681	Paul Plateau;Paul Van den Bremt	Streeplijst IFFB. Mod. 1973	1982-05-01/1982-05-31	Europe	BELGIUM	BE	Velzeke,Strijpen:vallei van de Zwalm+Molenbeek	e3-23-12	IFBL 1km	50.87188	3.76520	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
INBO:FLORA:00002682	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00002682	00002682	Bert Maes	Inv. Autochtone bomen en struiken	1998-06-01/1998-06-30	Europe	BELGIUM	BE	Nr. Opname 98063003, inheems karakter b/c, tansley 2, Zottegem, Roborst, Kleie/Zwalmbeek	e3-23-12	IFBL 1km	50.87188	3.76520	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
INBO:FLORA:00002683	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00002683	00002683	Bert Maes	Inv. Autochtone bomen en struiken	1998-06-01/1998-06-30	Europe	BELGIUM	BE	Nr. Opname 98063004, inheems karakter b, tansley 2, Zottegem, Roborst, Kleie	e3-23-12	IFBL 1km	50.87188	3.76520	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
INBO:FLORA:00002684	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00002684	00002684	Koen Verhoeyen	Streeplijst flower 1995	1995-08-01/1995-08-31	Europe	BELGIUM	BE		e3-23-12	IFBL 1km	50.87188	3.76520	WGS84	700	Acer campestre	Plantae	Species	L.	ICBN
